1532912195,2018-07-29 17:56:35,Ricker, opening talk,M,M,F:Q,F:Q,M:C,M:Q,M:Q,, ;
1532957001,2018-07-30 06:23:21,Thevanin,F,M,M:Q,M:Q,M:Q,M:Q,, ;
1532957002,2018-07-30 06:23:22,Thevenin,F,M,F:Q,M:Q,M:Q,M:Q,M:C,F:Q,,First question by female chair. Male comment on previous question. Last question by female chair. ;
1532957003,2018-07-30 06:23:23,Thevenin,F,M,F:Q,M:Q,M:Q,M:C,F:Q,,First question from (female) chair. Last question from (female) chair. Only female questions asked by chair. ;
1532957006,2018-07-30 06:23:26,Thevenin,F,M,M:Q,M:Q,M:Q,M:C,F:Q,,M:C was an audience member from the speaker's team who was called on to answer a question; final question was by chair ;
1532957008,2018-07-30 06:23:28,Thevenin,F,M,M:Q,M:Q,M:Q,M:C,F:Q,, ;
1532957009,2018-07-30 06:23:29,Thevenin,F,M,M:Q,M:Q,M:Q,F:Q,,Speaker referred the 3rd question to a colleague in the audience (the colleague was male). 4th question was from the session chair. ;
1532957011,2018-07-30 06:23:31,Thevenin,F,M,F:Q,M:Q,M:Q,M:Q,M:C,M:Q,F:Q,, ;
1532957012,2018-07-30 06:23:32,Thevenin,F,M,F:Q,M:Q,M:Q,M:Q,F:Q,,Counting chair prerogative question. Also, chair insisted on taking the first three questions whose hands went up. And I might have missed one before the final FQ.  ;
1532957012,2018-07-30 06:23:32,Thevenin,F,M,M:Q,M:Q,M:Q,,Chair asked her own question at end  ;
1532957013,2018-07-30 06:23:33,Thevenin,F,M,F:Q,M:Q,M:Q,M:Q,F:Q,,Female questions were from the chair. ;
1532957014,2018-07-30 06:23:34,Thevenin,F,M,F:Q,M:Q,M:Q,M:Q,F:Q,,Chair (female) asked a question before the audience questions begun and the last question. No female questions from audience. ;
1532957021,2018-07-30 06:23:41,Thevenin,F,M,M:Q,M:Q,M:Q,, ;
1532957025,2018-07-30 06:23:45,Thevenin,F,M,F:Q,M:Q,M:Q,M:Q,F:Q,,(includes first and last questions by FirstName the chair) ;
1532957770,2018-07-30 06:36:10,Thevenin,F,M,M:Q,M:Q,M:Q,M:Q,, ;
1532958168,2018-07-30 06:42:48,Bedell,F,F,F:Q,M:Q,M:Q,M:Q,F:Q,M:Q,, ;
1532958171,2018-07-30 06:42:51,Bedell,F,F,F:Q,M:Q,M:Q,M:Q,F:Q,M:Q,, ;
1532958172,2018-07-30 06:42:52,Bedell,F,F,F:Q,M:Q,M:Q,M:Q,F:Q,M:Q,, ;
1532958176,2018-07-30 06:42:56,Bedell,F,F,F:Q,M:Q,M:Q,M:Q,F:Q,M:Q,, ;
1532958176,2018-07-30 06:42:56,Bedell,F,F,F:Q,M:Q,M:Q,M:Q,F:Q,M:Q,, ;
1532958182,2018-07-30 06:43:02,Bedell,F,F,F:Q,M:Q,M:Q,M:Q,F:Q,M:Q,, ;
1532958189,2018-07-30 06:43:09,Bedell,F,F,F:Q,M:Q,M:Q,M:Q,F:Q,M:Q,, ;
1532958231,2018-07-30 06:43:51,Bedell,F,F,F:Q,M:Q,M:Q,M:Q,F:Q,M:Q,,FirstName LastName, loudish bickering from FirstName LastName;
1532958241,2018-07-30 06:44:01,Bedell,F,F,F:Q,M:Q,M:Q,M:Q,F:Q,M:Q,, ;
1532958263,2018-07-30 06:44:23,Bedell,F,F,F:Q,M:Q,M:Q,F:Q,M:Q,, ;
1532958264,2018-07-30 06:44:24,Bedell,F,F,F:Q,M:Q,M:Q,M:Q,F:Q,M:Q,, ;
1532958980,2018-07-30 06:56:20,Bedell,F,F,F:Q,M:Q,M:Q,M:Q,F:Q,M:Q,, ;
1532960001,2018-07-30 07:13:21,Bedell,F,F,F:Q,M:Q,M:Q,F:Q,M:Q,, ;
1532959094,2018-07-30 06:58:14,Zari,F,F,F:Q,M:C,, ;
1532959095,2018-07-30 06:58:15,Zari,F,F,F:Q,M:C,, ;
1532959098,2018-07-30 06:58:18,Zari,F,F,F:Q,M:C,, ;
1532959100,2018-07-30 06:58:20,Zari,F,F,F:Q,M:Q,, ;
1532959100,2018-07-30 06:58:20,Zari,F,F,F:Q,M:C,, ;
1532959100,2018-07-30 06:58:20,Zari,F,F,F:Q,M:Q,, ;
1532959101,2018-07-30 06:58:21,Zari,F,F,F:Q,M:C,, ;
1532959105,2018-07-30 06:58:25,Zari,F,F,F:Q,M:C,, ;
1532959107,2018-07-30 06:58:27,Zari,F,F,F:Q,M:C,,Talk starts 09:44 (scheduled 09:35) Talk ends 09:56, questions end 09:58. ;
1532959107,2018-07-30 06:58:27,Zari,F,F,F:Q,M:C,, ;
1532959108,2018-07-30 06:58:28,Zari,F,F,F:Q,M:C,, ;
1532959115,2018-07-30 06:58:35,Zari,F,F,F:Q,M:Q,, ;
1532959194,2018-07-30 06:59:54,Zari,F,F,F:Q,M:Q,, ;
1532960233,2018-07-30 07:17:13,Davenport,F,M,F:Q,M:Q,F:Q,F:Q,,Pointed out gender in questions. ;
1532960234,2018-07-30 07:17:14,Davenport,F,M,F:Q,M:Q,F:Q,F:Q,, ;
1532960234,2018-07-30 07:17:14,Davenport,F,M,F:Q,M:Q,F:Q,F:Q,, ;
1532960234,2018-07-30 07:17:14,Davenport,F,M,F:Q,M:Q,F:Q,F:Q,,Astrogender commercial ;
1532960235,2018-07-30 07:17:15,Davenport,F,M,F:Q,M:Q,F:Q,F:Q,,We are awesome? You are awesome. :-) ;
1532960240,2018-07-30 07:17:20,Davenport,F,M,F:Q,M:Q,F:Q,F:Q,, ;
1532960244,2018-07-30 07:17:24,Davenport,F,M,F:Q,M:Q,F:Q,F:Q,,Talk starts at 09:59 (scheduled 09:50) Talk ends at 10:12, Questions end 10:17. Davenport brought up this issue (Gender), so frequency for this talk might be affected ;
1532960302,2018-07-30 07:18:22,Davenport,F,M,F:Q,M:Q,F:Q,, ;
1532960323,2018-07-30 07:18:43,Davenport,F,M,F:Q,M:Q,F:Q,F:Q,, ;
1532960373,2018-07-30 07:19:33,Davenport,F,M,F:Q,M:Q,F:Q,F:Q,, ;
1532962806,2018-07-30 08:00:06,Davenport,F,M,F:Q,M:Q,F:Q,F:Q,, ;
1532964483,2018-07-30 08:28:03,Davenport,F,M,F:Q,M:Q,F:Q,F:Q,, ;
1532964690,2018-07-30 08:31:30,Vallenari,F,F,F:Q,M:Q,F:Q,, ;
1532964690,2018-07-30 08:31:30,Vellenari ,F,F,F:Q,M:Q,M:C,F:Q,, ;
1532964691,2018-07-30 08:31:31,Vallenari,F,F,F:Q,M:Q,F:Q,,(invited talk, new chair (F) ) ;
1532964697,2018-07-30 08:31:37,Vallenari,F,F,F:Q,M:Q,F:Q,,Talk starts 10:58 (scheduled 10:55) Talk ends 11:26 Q/A ends 11:31 ;
1532964699,2018-07-30 08:31:39,Vallenari,F,F,F:Q,M:Q,F:Q,, ;
1532964699,2018-07-30 08:31:39,Vallerini,F,F,F:Q,M:Q,F:Q,, ;
1532964700,2018-07-30 08:31:40,Vallenari,F,F,F:Q,M:Q,F:Q,,No questions initial, chair asked again, specifically mentioning certain topics in the talk and waited ample time, eventually questions got asked, first by a woman. ;
1532964701,2018-07-30 08:31:41,Vallenari,F,F,F:Q,M:Q,F:Q,, ;
1532964709,2018-07-30 08:31:49,Vellenari,F,F,F:Q,M:Q,F:Q,,Very long no-question time before the first question. ;
1532964722,2018-07-30 08:32:02,Vallenari,F,F,F:Q,M:Q,F:Q,,Struggle for questions initially. ;
1532965460,2018-07-30 08:44:20,Vallenari,F,F,F:Q,M:Q,M:C,F:Q,, ;
1532965780,2018-07-30 08:49:40,Wright,F,M,F:Q,M:Q,M:Q,M:Q,F:Q,, ;
1532965781,2018-07-30 08:49:41,Nick wright,F,M,F:Q,M:Q,M:Q,M:Q,F:Q,, ;
1532965787,2018-07-30 08:49:47,Wright,F,M,F:Q,M:Q,M:Q,F:Q,, ;
1532965788,2018-07-30 08:49:48,Nicholas Wright,F,M,F:Q,M:Q,M:Q,M:Q,F:Q,, ;
1532965790,2018-07-30 08:49:50,Nicholas J. Wright,F,M,F:Q,M:Q,M:Q,M:Q,F:Q,, ;
1532965790,2018-07-30 08:49:50,Wright,F,M,F:Q,M:Q,M:Q,M:Q,F:Q,, ;
1532965794,2018-07-30 08:49:54,Nicholas J. Wright,F,M,F:Q,M:Q,M:Q,M:Q,F:Q,,Talk starts 11:32 Talk ends 11:43 Q/A ends 11:49 ;
1532965794,2018-07-30 08:49:54,Nick Wright,F,M,F:Q,M:Q,M:Q,M:Q,F:Q,, ;
1532965795,2018-07-30 08:49:55,N Wright ,F,M,F:Q,M:Q,M:Q,M:Q,F:Q,, ;
1532965798,2018-07-30 08:49:58,Nicholas Wright,F,M,F:Q,M:Q,M:Q,F:Q,,might have missed a question (perhaps the second one) ;
1532965809,2018-07-30 08:50:09,Nicholas J. Wright,F,M,F:Q,M:Q,M:Q,M:Q,F:C,, ;
1532965832,2018-07-30 08:50:32,CS20 - N. Wright,F,M,M:Q,M:Q,F:Q,, ;
1532965838,2018-07-30 08:50:38,Wright,F,M,F:Q,M:Q,M:Q,M:Q,F:Q,, ;
1532966269,2018-07-30 08:57:49,Nicholas Wright,F,M,F:Q,M:Q,M:Q,M:Q,F:Q,, ;
1532966765,2018-07-30 09:06:05,Kounkel,F,F,M:Q,F:Q,F:Q,F:Q,F:Q,M:Q,,Fourth question from the chair. ;
1532966765,2018-07-30 09:06:05,Kounkel,F,F,M:Q,F:Q,F:Q,F:Q,F:Q,M:Q,,Chair (Female) asked 4th question. ;
1532966766,2018-07-30 09:06:06,Marina Kournel,F,F,M:Q,F:Q,F:Q,F:Q,F:Q,M:Q,, ;
1532966773,2018-07-30 09:06:13,Marina Kounkel,F,F,M:Q,F:Q,F:Q,F:Q,F:Q,M:Q,, ;
1532966774,2018-07-30 09:06:14,Marina Kounkel,F,F,M:Q,F:Q,F:Q,F:Q,F:Q,M:Q,,4th question was from the session chair. ;
1532966778,2018-07-30 09:06:18,Marina Kounkel,F,F,M:Q,F:Q,F:Q,M:Q,M:Q,,Talk starts 11:50 Talk ends 12:01 Q/A ends 12:06 3rd question by female chair.  ;
1532966783,2018-07-30 09:06:23,Kounkel,F,F,M:Q,F:Q,F:Q,F:Q,F:Q,M:Q,, ;
1532966793,2018-07-30 09:06:33,Marina Kounkel,F,F,M:Q,F:Q,F:Q,F:Q,M:Q,, ;
1532966798,2018-07-30 09:06:38,Kounkel,F,F,M:Q,F:Q,F:Q,F:Q,F:Q,M:Q,, ;
1532967144,2018-07-30 09:12:24,Marina Kounkel,F,F,M:Q,F:Q,F:Q,F:Q,F:Q,M:Q,, ;
1532967527,2018-07-30 09:18:47,Marina Kounkel,F,F,M:Q,F:Q,F:Q,M:Q, ;
1532967629,2018-07-30 09:20:29,Laia Casamiquela,F,F,F:Q,M:Q,,First question was a "jokey" question asking to see the speaker's conclusions (which she'd run out of time to talk about) ;
1532967770,2018-07-30 09:22:50,Casamiquela ,F,F,M:Q,F:Q,M:Q,,First question by woman not really a question - just asking to show conclusions slide that was skipped ;
1532967771,2018-07-30 09:22:51,Casamiquela,F,F,F:Q,M:Q,F:Q,M:Q,, ;
1532967775,2018-07-30 09:22:55,Luci Casamiquela,F,F,F:Q,M:Q,F:Q,, ;
